LAHM file name,t_0 value,LAHM concentration (ng/g),ISSW file name,AAE value,Plot group
run_1.txt,3.640825137648537,NaN,NaN,NaN,Car exhaust
run_1.txt,5.557050791141032,490.58392902511514,NaN,NaN,UPS2021-P
run_1.txt,5.05029285291944,356.44937482538046,NaN,NaN,UPS2021-P
run_1.txt,3.7586268568930428,219.313418669994,NaN,NaN,UPS2021-P
run_1.txt,3.7698346814523607,10.733915682264323,NaN,NaN,UPS2021-R
run_1.txt,5.268704144584345,20.879276177175395,NaN,NaN,UPS2021-R
run_1.txt,4.845274038760608,15.589725602857236,NaN,NaN,UPS2021-R
run_1.txt,4.094339366547985,9.996838104006232,NaN,NaN,UPS2021-R
run_1.txt,3.9389698597702365,5.985144954520578,NaN,NaN,UPS2021-R
run_1.txt,5.550660308278467,16.58777659088901,NaN,NaN,UPS2021-R
run_1.txt,7.938226071577148,18.623198544835127,NaN,NaN,UPS2021-R
run_1.txt,5.987054201838468,14.078322304478373,NaN,NaN,UPS2021-R
run_1.txt,5.059375268179621,9.708585215980277,NaN,NaN,UPS2021-R
run_1.txt,4.694366387423321,8.704847297469245,NaN,NaN,UPS2021-R
run_1.txt,4.525792403319188,6.794110533356198,NaN,NaN,UPS2021-R
run_1.txt,3.4738334470350236,6.780267585528415,NaN,NaN,UPS2021-R
run_1.txt,4.505322306062693,56.66747656327566,NaN,NaN,UPS2021-R
run_1.txt,7.55722031464894,28.275971930268724,NaN,NaN,UPS2021-R
run_1.txt,4.970143346784668,30.11331946325208,NaN,NaN,UPS2021-R
run_1.txt,4.143708937794922,14.140203206286177,NaN,NaN,UPS2021-R
run_1.txt,3.8029071644074235,7.054988334400454,NaN,NaN,UPS2021-R
run_1.txt,3.9943608071167667,12.602253778783059,NaN,NaN,UPS2021-R
run_1.txt,5.258766860904825,19.087183040288473,NaN,NaN,UPS2021-R
run_1.txt,4.32208642423228,16.71655472154268,NaN,NaN,UPS2021-R
run_1.txt,4.624504975717431,15.473311490811968,NaN,NaN,UPS2021-R
run_1.txt,4.301692648273631,15.482638073369573,NaN,NaN,UPS2021-R
run_1.txt,3.2442361380635063,4.636686296648766,NaN,NaN,UPS2021-R
run_1.txt,4.234872278350495,11.601721436939124,NaN,NaN,UPS2021-R
run_1.txt,4.3379866574919275,8.116887660132667,NaN,NaN,UPS2021-R
run_1.txt,4.315031550254426,11.01652107171252,NaN,NaN,UPS2021-R
run_1.txt,4.369131127888001,9.627442029393857,NaN,NaN,UPS2021-R
run_1.txt,4.168100699968909,8.262979549136865,NaN,NaN,UPS2021-R
run_1.txt,4.133736936894794,7.178076599399071,NaN,NaN,UPS2021-R
run_1.txt,4.134029497188874,7.211782136990908,NaN,NaN,UPS2021-R
run_1.txt,4.063199270298209,6.333150011436031,NaN,NaN,UPS2021-R
run_1.txt,3.693395660877276,3.750965900690292,NaN,NaN,UPS2021-R
run_1.txt,3.5560641077275026,3.8162184535265844,NaN,NaN,UPS2021-R
run_1.txt,3.700794100259862,3.9971548284214227,NaN,NaN,UPS2021-R
run_1.txt,2.82028516849175,NaN,NaN,NaN,UPS2021-R
run_1.txt,3.640496871356597,3.4302233660394035,NaN,NaN,UPS2021-R
run_1.txt,3.5523954435520517,3.8080819995124258,NaN,NaN,UPS2021-R
run_1.txt,3.5770880995152914,8.693855526217872,NaN,NaN,UPS2021-S
run_1.txt,3.3536981879299663,6.208448615095513,NaN,NaN,UPS2021-S
run_2.txt,4.2982573956533745,NaN,NaN,NaN,UPS2021-S
run_1.txt,3.500458840710944,7.016166470871344,NaN,NaN,UPS2021-S
LAHM_test_data2.txt,3.7661941277391384,NaN,NaN,NaN,LAHM test data
Blank.txt,7.307443922193979,NaN,NaN,NaN,Fullerene standards
NaN,NaN,NaN,Blank2.txt,-0.3210297135677868,Pine pollen
NaN,NaN,NaN,Dark.txt,-1.7951006664572688,Dark comparison
